2012/2013,Roda JC Kerkrade,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,12.0,0.0,1.0,1.0,1.0,0.16666666666666666,18.0,-5.0,1.0,6.0,1.0,0.1111111111111111,18.0,-6.0,1.0,7.0,4.0,0.3333333333333333,11.0,-3.0,4.0,7.0,4.0,0.26666666666666666,13.0,-7.0,4.0,11.0,4.0,0.2222222222222222,14.0,-8.0,4.0,12.0,4.0,0.2222222222222222,16.0,-9.0,6.0,15.0,7.0,0.3333333333333333,14.0,-6.0,9.0,15.0,8.0,0.36363636363636365,14.0,-6.0,10.0,16.0,9.0,0.36,14.0,-6.0,10.0,16.0,10.0,0.35714285714285715,15.0,-6.0,10.0,16.0,10.0,0.3333333333333333,15.0,-9.0,12.0,21.0,10.0,0.30303030303030304,16.0,-13.0,13.0,26.0,10.0,0.30303030303030304,16.0,-14.0,14.0,28.0,10.0,0.29411764705882354,17.0,-17.0,14.0,31.0,11.0,0.3055555555555556,17.0,-17.0,18.0,35.0,12.0,0.32432432432432434,17.0,-17.0,18.0,35.0,15.0,0.375,15.0,-15.0,22.0,37.0,18.0,0.43902439024390244,15.0,-13.0,24.0,37.0,19.0,0.4418604651162791,16.0,-13.0,26.0,39.0,20.0,0.43478260869565216,15.0,-13.0,29.0,42.0,21.0,0.44680851063829785,15.0,-13.0,30.0,43.0,22.0,0.44,16.0,-13.0,32.0,45.0,22.0,0.44,16.0,-17.0,32.0,49.0,25.0,0.4716981132075472,16.0,-14.0,36.0,50.0,25.0,0.46296296296296297,16.0,-15.0,36.0,51.0,25.0,0.43859649122807015,16.0,-16.0,38.0,54.0,26.0,0.43333333333333335,16.0,-16.0,40.0,56.0,26.0,0.4126984126984127,16.0,-18.0,40.0,58.0,27.0,0.4090909090909091,16.0,-18.0,43.0,61.0,27.0,0.40298507462686567,16.0,-19.0,44.0,63.0,30.0,0.42857142857142855,16.0,-17.0,47.0,64.0,30.0,0.410958904109589,16.0,-19.0,50.0,69.0,33.0,0.4342105263157895,16.0,-18.0,51.0,69.0
2012/2013,VVV-Venlo,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,13.0,0.0,1.0,1.0,1.0,0.16666666666666666,15.0,-2.0,2.0,4.0,1.0,0.1111111111111111,15.0,-4.0,4.0,8.0,1.0,0.08333333333333333,18.0,-5.0,4.0,9.0,2.0,0.13333333333333333,15.0,-5.0,6.0,11.0,3.0,0.16666666666666666,15.0,-5.0,7.0,12.0,3.0,0.16666666666666666,18.0,-11.0,7.0,18.0,3.0,0.14285714285714285,18.0,-14.0,7.0,21.0,3.0,0.13636363636363635,18.0,-15.0,9.0,24.0,3.0,0.12,18.0,-18.0,10.0,28.0,6.0,0.21428571428571427,18.0,-17.0,12.0,29.0,9.0,0.3,16.0,-14.0,16.0,30.0,9.0,0.2727272727272727,17.0,-16.0,16.0,32.0,10.0,0.30303030303030304,17.0,-16.0,17.0,33.0,11.0,0.3235294117647059,16.0,-16.0,17.0,33.0,14.0,0.3888888888888889,15.0,-14.0,20.0,34.0,15.0,0.40540540540540543,14.0,-14.0,20.0,34.0,15.0,0.375,16.0,-16.0,22.0,38.0,15.0,0.36585365853658536,17.0,-17.0,22.0,39.0,15.0,0.3488372093023256,17.0,-20.0,23.0,43.0,15.0,0.32608695652173914,17.0,-23.0,23.0,46.0,16.0,0.3404255319148936,17.0,-23.0,25.0,48.0,19.0,0.38,17.0,-22.0,27.0,49.0,22.0,0.44,17.0,-21.0,28.0,49.0,22.0,0.41509433962264153,17.0,-23.0,28.0,51.0,22.0,0.4074074074074074,17.0,-24.0,28.0,52.0,22.0,0.38596491228070173,17.0,-26.0,28.0,54.0,22.0,0.36666666666666664,17.0,-27.0,29.0,56.0,22.0,0.3492063492063492,17.0,-28.0,29.0,57.0,22.0,0.3333333333333333,17.0,-30.0,29.0,59.0,23.0,0.34328358208955223,17.0,-30.0,31.0,61.0,24.0,0.34285714285714286,17.0,-30.0,32.0,62.0,25.0,0.3424657534246575,17.0,-30.0,32.0,62.0,28.0,0.3684210526315789,17.0,-29.0,33.0,62.0
2012/2013,Vitesse,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,8.0,0.0,2.0,2.0,4.0,0.6666666666666666,5.0,1.0,3.0,2.0,7.0,0.7777777777777778,3.0,3.0,5.0,2.0,10.0,0.8333333333333334,2.0,4.0,6.0,2.0,13.0,0.8666666666666667,2.0,7.0,9.0,2.0,14.0,0.7777777777777778,2.0,7.0,10.0,3.0,17.0,0.9444444444444444,2.0,8.0,12.0,4.0,18.0,0.8571428571428571,3.0,8.0,15.0,7.0,21.0,0.9545454545454546,3.0,11.0,18.0,7.0,21.0,0.84,3.0,10.0,19.0,9.0,24.0,0.8571428571428571,3.0,12.0,21.0,9.0,25.0,0.8333333333333334,3.0,12.0,21.0,9.0,28.0,0.8484848484848485,3.0,15.0,25.0,10.0,31.0,0.9393939393939394,3.0,16.0,27.0,11.0,34.0,1.0,2.0,19.0,30.0,11.0,34.0,0.9444444444444444,2.0,17.0,31.0,14.0,35.0,0.9459459459459459,4.0,17.0,33.0,16.0,35.0,0.875,5.0,16.0,34.0,18.0,35.0,0.8536585365853658,5.0,13.0,35.0,22.0,38.0,0.8837209302325582,4.0,14.0,38.0,24.0,38.0,0.8260869565217391,6.0,13.0,39.0,26.0,39.0,0.8297872340425532,5.0,13.0,41.0,28.0,42.0,0.84,5.0,15.0,43.0,28.0,45.0,0.9,4.0,17.0,48.0,31.0,48.0,0.9056603773584906,4.0,19.0,50.0,31.0,51.0,0.9444444444444444,4.0,20.0,51.0,31.0,54.0,0.9473684210526315,4.0,24.0,55.0,31.0,57.0,0.95,3.0,25.0,57.0,32.0,60.0,0.9523809523809523,3.0,28.0,60.0,32.0,61.0,0.9242424242424242,2.0,28.0,63.0,35.0,61.0,0.9104477611940298,4.0,26.0,63.0,37.0,64.0,0.9142857142857143,4.0,28.0,66.0,38.0,64.0,0.8767123287671232,4.0,27.0,68.0,41.0,64.0,0.8421052631578947,4.0,26.0,68.0,42.0
2012/2013,Willem II,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,14.0,0.0,1.0,1.0,2.0,0.3333333333333333,11.0,0.0,2.0,2.0,2.0,0.2222222222222222,12.0,-2.0,2.0,4.0,2.0,0.16666666666666666,16.0,-5.0,2.0,7.0,2.0,0.13333333333333333,18.0,-9.0,4.0,13.0,3.0,0.16666666666666666,17.0,-9.0,4.0,13.0,3.0,0.16666666666666666,17.0,-10.0,4.0,14.0,6.0,0.2857142857142857,15.0,-9.0,5.0,14.0,6.0,0.2727272727272727,16.0,-10.0,7.0,17.0,6.0,0.24,17.0,-12.0,7.0,19.0,6.0,0.21428571428571427,17.0,-16.0,8.0,24.0,6.0,0.2,18.0,-19.0,9.0,28.0,6.0,0.18181818181818182,18.0,-22.0,9.0,31.0,7.0,0.21212121212121213,18.0,-22.0,11.0,33.0,10.0,0.29411764705882354,18.0,-20.0,14.0,34.0,11.0,0.3055555555555556,18.0,-20.0,14.0,34.0,11.0,0.2972972972972973,18.0,-22.0,16.0,38.0,12.0,0.3,18.0,-22.0,16.0,38.0,13.0,0.3170731707317073,18.0,-22.0,17.0,39.0,13.0,0.3023255813953488,18.0,-24.0,18.0,42.0,13.0,0.2826086956521739,18.0,-26.0,19.0,45.0,13.0,0.2765957446808511,18.0,-29.0,20.0,49.0,14.0,0.28,18.0,-29.0,21.0,50.0,14.0,0.28,18.0,-30.0,23.0,53.0,14.0,0.2641509433962264,18.0,-32.0,23.0,55.0,17.0,0.3148148148148148,18.0,-31.0,24.0,55.0,17.0,0.2982456140350877,18.0,-35.0,24.0,59.0,17.0,0.2833333333333333,18.0,-36.0,25.0,61.0,17.0,0.2698412698412698,18.0,-38.0,26.0,64.0,17.0,0.25757575757575757,18.0,-39.0,28.0,67.0,20.0,0.29850746268656714,18.0,-38.0,30.0,68.0,20.0,0.2857142857142857,18.0,-40.0,31.0,71.0,20.0,0.273972602739726,18.0,-45.0,31.0,76.0,23.0,0.3026315789473684,18.0,-43.0,33.0,76.0
2012/2013,SC Heerenveen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,-2.0,0.0,2.0,1.0,0.16666666666666666,16.0,-2.0,1.0,3.0,2.0,0.2222222222222222,13.0,-2.0,1.0,3.0,3.0,0.25,13.0,-2.0,3.0,5.0,3.0,0.2,14.0,-4.0,4.0,8.0,3.0,0.16666666666666666,16.0,-5.0,4.0,9.0,6.0,0.3333333333333333,13.0,-3.0,6.0,9.0,7.0,0.3333333333333333,13.0,-3.0,9.0,12.0,10.0,0.45454545454545453,11.0,0.0,12.0,12.0,10.0,0.4,12.0,-3.0,15.0,18.0,13.0,0.4642857142857143,10.0,-2.0,17.0,19.0,13.0,0.43333333333333335,13.0,-6.0,18.0,24.0,13.0,0.3939393939393939,13.0,-8.0,18.0,26.0,14.0,0.42424242424242425,13.0,-8.0,19.0,27.0,14.0,0.4117647058823529,13.0,-10.0,20.0,30.0,15.0,0.4166666666666667,13.0,-10.0,24.0,34.0,15.0,0.40540540540540543,13.0,-12.0,25.0,37.0,18.0,0.45,13.0,-11.0,27.0,38.0,18.0,0.43902439024390244,14.0,-12.0,27.0,39.0,19.0,0.4418604651162791,15.0,-12.0,28.0,40.0,22.0,0.4782608695652174,14.0,-11.0,29.0,40.0,23.0,0.48936170212765956,13.0,-11.0,31.0,42.0,23.0,0.46,14.0,-12.0,32.0,44.0,26.0,0.52,12.0,-11.0,34.0,45.0,29.0,0.5471698113207547,9.0,-10.0,36.0,46.0,32.0,0.5925925925925926,9.0,-9.0,38.0,47.0,35.0,0.6140350877192983,9.0,-7.0,41.0,48.0,38.0,0.6333333333333333,7.0,-5.0,43.0,48.0,38.0,0.6031746031746031,7.0,-7.0,44.0,51.0,41.0,0.6212121212121212,7.0,-6.0,47.0,53.0,42.0,0.6268656716417911,7.0,-6.0,48.0,54.0,42.0,0.6,7.0,-10.0,48.0,58.0,42.0,0.5753424657534246,8.0,-12.0,50.0,62.0,42.0,0.5526315789473685,8.0,-13.0,50.0,63.0
2013/2014,ADO Den Haag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-1.0,2.0,3.0,0.0,0.0,15.0,-2.0,3.0,5.0,3.0,0.3333333333333333,13.0,-1.0,5.0,6.0,3.0,0.25,16.0,-5.0,5.0,10.0,3.0,0.23076923076923078,16.0,-6.0,5.0,11.0,6.0,0.46153846153846156,15.0,-5.0,7.0,12.0,7.0,0.4666666666666667,15.0,-5.0,8.0,13.0,7.0,0.4666666666666667,16.0,-7.0,10.0,17.0,8.0,0.4444444444444444,16.0,-7.0,11.0,18.0,8.0,0.42105263157894735,16.0,-12.0,12.0,24.0,11.0,0.5789473684210527,16.0,-11.0,15.0,26.0,11.0,0.5,16.0,-13.0,15.0,28.0,14.0,0.5833333333333334,15.0,-10.0,18.0,28.0,14.0,0.5185185185185185,16.0,-13.0,18.0,31.0,14.0,0.4666666666666667,16.0,-17.0,18.0,35.0,17.0,0.5151515151515151,15.0,-16.0,20.0,36.0,17.0,0.4722222222222222,16.0,-17.0,21.0,38.0,17.0,0.4594594594594595,16.0,-19.0,21.0,40.0,17.0,0.425,18.0,-21.0,22.0,43.0,20.0,0.46511627906976744,16.0,-20.0,25.0,45.0,20.0,0.45454545454545453,18.0,-23.0,25.0,48.0,20.0,0.425531914893617,18.0,-26.0,25.0,51.0,21.0,0.4375,18.0,-26.0,25.0,51.0,24.0,0.47058823529411764,17.0,-25.0,26.0,51.0,27.0,0.5,15.0,-24.0,29.0,53.0,28.0,0.49122807017543857,15.0,-24.0,30.0,54.0,29.0,0.5,15.0,-24.0,31.0,55.0,32.0,0.5423728813559322,13.0,-23.0,33.0,56.0,33.0,0.532258064516129,15.0,-23.0,34.0,57.0,34.0,0.5230769230769231,15.0,-23.0,35.0,58.0,37.0,0.5606060606060606,10.0,-20.0,39.0,59.0,37.0,0.5362318840579711,12.0,-21.0,41.0,62.0,40.0,0.5714285714285714,9.0,-20.0,43.0,63.0,43.0,0.6056338028169014,9.0,-19.0,45.0,64.0
2013/2014,Ajax,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,3.0,0.0,3.0,0.5,8.0,2.0,5.0,3.0,6.0,0.6666666666666666,4.0,3.0,7.0,4.0,7.0,0.5833333333333334,4.0,3.0,10.0,7.0,8.0,0.6153846153846154,4.0,3.0,11.0,8.0,11.0,0.8461538461538461,4.0,4.0,13.0,9.0,11.0,0.7333333333333333,7.0,0.0,13.0,13.0,14.0,0.9333333333333333,4.0,6.0,19.0,13.0,17.0,0.9444444444444444,3.0,9.0,22.0,13.0,18.0,0.9473684210526315,4.0,9.0,23.0,14.0,19.0,1.0,2.0,9.0,23.0,14.0,19.0,0.8636363636363636,6.0,8.0,23.0,15.0,22.0,0.9166666666666666,3.0,11.0,26.0,15.0,25.0,0.9259259259259259,2.0,14.0,29.0,15.0,28.0,0.9333333333333333,2.0,18.0,33.0,15.0,31.0,0.9393939393939394,2.0,22.0,37.0,15.0,34.0,0.9444444444444444,2.0,23.0,39.0,16.0,37.0,1.0,1.0,24.0,41.0,17.0,40.0,1.0,1.0,25.0,42.0,17.0,43.0,1.0,1.0,26.0,43.0,17.0,44.0,1.0,1.0,26.0,44.0,18.0,47.0,1.0,1.0,27.0,46.0,19.0,48.0,1.0,1.0,27.0,47.0,20.0,51.0,1.0,1.0,30.0,50.0,20.0,54.0,1.0,1.0,34.0,54.0,20.0,57.0,1.0,1.0,35.0,56.0,21.0,58.0,1.0,1.0,35.0,57.0,22.0,59.0,1.0,1.0,35.0,57.0,22.0,62.0,1.0,1.0,37.0,59.0,22.0,65.0,1.0,1.0,40.0,62.0,22.0,66.0,1.0,1.0,40.0,63.0,23.0,69.0,1.0,1.0,41.0,66.0,25.0,70.0,1.0,1.0,41.0,67.0,26.0,71.0,1.0,1.0,41.0,69.0,28.0
2013/2014,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-2.0,2.0,4.0,3.0,0.5,10.0,-1.0,5.0,6.0,6.0,0.6666666666666666,7.0,0.0,7.0,7.0,6.0,0.5,9.0,-2.0,7.0,9.0,7.0,0.5384615384615384,11.0,-2.0,8.0,10.0,10.0,0.7692307692307693,5.0,1.0,11.0,10.0,10.0,0.6666666666666666,9.0,-2.0,11.0,13.0,13.0,0.8666666666666667,8.0,-1.0,13.0,14.0,13.0,0.7222222222222222,9.0,-2.0,14.0,16.0,16.0,0.8421052631578947,9.0,0.0,17.0,17.0,19.0,1.0,3.0,2.0,19.0,17.0,22.0,1.0,1.0,4.0,21.0,17.0,23.0,0.9583333333333334,2.0,4.0,23.0,19.0,24.0,0.8888888888888888,4.0,4.0,25.0,21.0,24.0,0.8,6.0,3.0,27.0,24.0,24.0,0.7272727272727273,6.0,2.0,28.0,26.0,24.0,0.6666666666666666,7.0,0.0,28.0,28.0,24.0,0.6486486486486487,8.0,-4.0,29.0,33.0,27.0,0.675,7.0,-1.0,32.0,33.0,27.0,0.627906976744186,8.0,-2.0,32.0,34.0,30.0,0.6818181818181818,6.0,0.0,34.0,34.0,33.0,0.7021276595744681,6.0,2.0,36.0,34.0,33.0,0.6875,7.0,1.0,37.0,36.0,34.0,0.6666666666666666,7.0,1.0,38.0,37.0,34.0,0.6296296296296297,7.0,-3.0,38.0,41.0,37.0,0.6491228070175439,7.0,1.0,42.0,41.0,40.0,0.6896551724137931,7.0,5.0,46.0,41.0,40.0,0.6779661016949152,7.0,4.0,47.0,43.0,43.0,0.6935483870967742,7.0,5.0,49.0,44.0,44.0,0.676923076923077,7.0,5.0,49.0,44.0,45.0,0.6818181818181818,7.0,5.0,51.0,46.0,46.0,0.6666666666666666,7.0,5.0,52.0,47.0,46.0,0.6571428571428571,8.0,4.0,53.0,49.0,47.0,0.6619718309859155,8.0,4.0,54.0,50.0
2013/2014,FC Groningen,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,4.0,1.0,6.0,1.0,2.0,5.0,6.0,1.0,6.0,0.6666666666666666,6.0,2.0,7.0,5.0,7.0,0.5833333333333334,7.0,2.0,10.0,8.0,8.0,0.6153846153846154,6.0,2.0,11.0,9.0,8.0,0.6153846153846154,8.0,0.0,13.0,13.0,11.0,0.7333333333333333,5.0,3.0,17.0,14.0,11.0,0.7333333333333333,9.0,-2.0,17.0,19.0,14.0,0.7777777777777778,8.0,-1.0,19.0,20.0,17.0,0.8947368421052632,7.0,0.0,20.0,20.0,18.0,0.9473684210526315,7.0,0.0,22.0,22.0,19.0,0.8636363636363636,8.0,0.0,25.0,25.0,22.0,0.9166666666666666,4.0,3.0,28.0,25.0,23.0,0.8518518518518519,5.0,3.0,28.0,25.0,24.0,0.8,5.0,3.0,30.0,27.0,24.0,0.7272727272727273,5.0,2.0,31.0,29.0,24.0,0.6666666666666666,6.0,1.0,31.0,30.0,27.0,0.7297297297297297,6.0,4.0,36.0,32.0,28.0,0.7,6.0,4.0,37.0,33.0,29.0,0.6744186046511628,7.0,4.0,38.0,34.0,29.0,0.6590909090909091,8.0,2.0,38.0,36.0,29.0,0.6170212765957447,9.0,1.0,39.0,38.0,29.0,0.6041666666666666,9.0,-1.0,40.0,41.0,32.0,0.6274509803921569,9.0,0.0,41.0,41.0,32.0,0.5925925925925926,9.0,-1.0,41.0,42.0,33.0,0.5789473684210527,9.0,-1.0,42.0,43.0,33.0,0.5689655172413793,9.0,-3.0,42.0,45.0,33.0,0.559322033898305,10.0,-4.0,43.0,47.0,36.0,0.5806451612903226,9.0,-2.0,46.0,48.0,39.0,0.6,8.0,-1.0,49.0,50.0,42.0,0.6363636363636364,8.0,0.0,50.0,50.0,45.0,0.6521739130434783,8.0,1.0,52.0,51.0,48.0,0.6857142857142857,7.0,2.0,54.0,52.0,51.0,0.7183098591549296,7.0,4.0,57.0,53.0
2013/2014,FC Twente,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,9.0,0.0,0.0,0.0,4.0,0.6666666666666666,5.0,3.0,4.0,1.0,7.0,0.7777777777777778,3.0,9.0,10.0,1.0,7.0,0.5833333333333334,3.0,8.0,10.0,2.0,8.0,0.6153846153846154,3.0,8.0,11.0,3.0,9.0,0.6923076923076923,6.0,8.0,13.0,5.0,12.0,0.8,3.0,11.0,16.0,5.0,15.0,1.0,1.0,16.0,21.0,5.0,18.0,1.0,1.0,17.0,22.0,5.0,19.0,1.0,1.0,17.0,23.0,6.0,19.0,1.0,1.0,16.0,25.0,9.0,20.0,0.9090909090909091,3.0,16.0,27.0,11.0,21.0,0.875,5.0,16.0,28.0,12.0,24.0,0.8888888888888888,3.0,19.0,33.0,14.0,27.0,0.9,3.0,20.0,35.0,15.0,30.0,0.9090909090909091,3.0,21.0,37.0,16.0,33.0,0.9166666666666666,3.0,23.0,40.0,17.0,34.0,0.918918918918919,3.0,23.0,41.0,18.0,37.0,0.925,3.0,25.0,44.0,19.0,38.0,0.8837209302325582,3.0,25.0,45.0,20.0,41.0,0.9318181818181818,3.0,27.0,48.0,21.0,44.0,0.9361702127659575,2.0,29.0,50.0,21.0,44.0,0.9166666666666666,2.0,28.0,52.0,24.0,47.0,0.9215686274509803,2.0,30.0,54.0,24.0,48.0,0.8888888888888888,2.0,30.0,56.0,26.0,49.0,0.8596491228070176,2.0,30.0,57.0,27.0,49.0,0.8448275862068966,3.0,29.0,57.0,28.0,52.0,0.8813559322033898,2.0,30.0,59.0,29.0,53.0,0.8548387096774194,3.0,30.0,60.0,30.0,53.0,0.8153846153846154,3.0,27.0,60.0,33.0,56.0,0.8484848484848485,3.0,29.0,62.0,33.0,59.0,0.855072463768116,3.0,32.0,65.0,33.0,62.0,0.8857142857142857,3.0,35.0,70.0,35.0,63.0,0.8873239436619719,3.0,35.0,72.0,37.0
2013/2014,FC Utrecht,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,7.0,0.0,1.0,1.0,1.0,0.16666666666666666,12.0,-2.0,1.0,3.0,1.0,0.1111111111111111,16.0,-8.0,1.0,9.0,4.0,0.3333333333333333,14.0,-6.0,3.0,9.0,5.0,0.38461538461538464,15.0,-6.0,4.0,10.0,8.0,0.6153846153846154,11.0,-5.0,6.0,11.0,8.0,0.5333333333333333,14.0,-6.0,6.0,12.0,9.0,0.6,14.0,-6.0,9.0,15.0,9.0,0.5,15.0,-9.0,9.0,18.0,12.0,0.631578947368421,13.0,-7.0,13.0,20.0,12.0,0.631578947368421,15.0,-9.0,14.0,23.0,15.0,0.6818181818181818,13.0,-7.0,16.0,23.0,15.0,0.625,14.0,-9.0,17.0,26.0,18.0,0.6666666666666666,12.0,-6.0,20.0,26.0,21.0,0.7,9.0,-5.0,22.0,27.0,24.0,0.7272727272727273,7.0,-3.0,24.0,27.0,24.0,0.6666666666666666,8.0,-7.0,25.0,32.0,24.0,0.6486486486486487,9.0,-8.0,26.0,34.0,24.0,0.6,9.0,-11.0,28.0,39.0,24.0,0.5581395348837209,11.0,-12.0,28.0,40.0,25.0,0.5681818181818182,12.0,-12.0,29.0,41.0,25.0,0.5319148936170213,12.0,-13.0,30.0,43.0,25.0,0.5208333333333334,14.0,-16.0,32.0,48.0,26.0,0.5098039215686274,15.0,-16.0,33.0,49.0,29.0,0.5370370370370371,13.0,-15.0,34.0,49.0,30.0,0.5263157894736842,13.0,-15.0,35.0,50.0,30.0,0.5172413793103449,14.0,-16.0,35.0,51.0,31.0,0.5254237288135594,14.0,-16.0,37.0,53.0,34.0,0.5483870967741935,11.0,-15.0,38.0,53.0,35.0,0.5384615384615384,12.0,-15.0,40.0,55.0,35.0,0.5303030303030303,14.0,-18.0,41.0,59.0,38.0,0.5507246376811594,11.0,-17.0,43.0,60.0,38.0,0.5428571428571428,12.0,-20.0,44.0,64.0,41.0,0.5774647887323944,10.0,-19.0,46.0,65.0
2013/2014,Feyenoord,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-1.0,1.0,2.0,0.0,0.0,16.0,-4.0,2.0,6.0,0.0,0.0,17.0,-5.0,3.0,8.0,3.0,0.25,15.0,-3.0,6.0,9.0,6.0,0.46153846153846156,12.0,1.0,10.0,9.0,7.0,0.5384615384615384,12.0,1.0,13.0,12.0,10.0,0.6666666666666666,8.0,2.0,14.0,12.0,13.0,0.8666666666666667,7.0,4.0,18.0,14.0,16.0,0.8888888888888888,5.0,5.0,20.0,15.0,17.0,0.8947368421052632,5.0,5.0,22.0,17.0,17.0,0.8947368421052632,8.0,4.0,23.0,19.0,20.0,0.9090909090909091,4.0,6.0,25.0,19.0,21.0,0.875,6.0,6.0,27.0,21.0,21.0,0.7777777777777778,7.0,5.0,27.0,22.0,24.0,0.8,4.0,7.0,30.0,23.0,27.0,0.8181818181818182,4.0,8.0,32.0,24.0,30.0,0.8333333333333334,4.0,9.0,33.0,24.0,33.0,0.8918918918918919,4.0,12.0,36.0,24.0,36.0,0.9,4.0,15.0,41.0,26.0,36.0,0.8372093023255814,4.0,14.0,43.0,29.0,37.0,0.8409090909090909,4.0,14.0,44.0,30.0,40.0,0.851063829787234,4.0,15.0,46.0,31.0,43.0,0.8958333333333334,3.0,19.0,51.0,32.0,44.0,0.8627450980392157,3.0,19.0,52.0,33.0,45.0,0.8333333333333334,4.0,19.0,54.0,35.0,45.0,0.7894736842105263,4.0,18.0,55.0,37.0,48.0,0.8275862068965517,4.0,20.0,57.0,37.0,51.0,0.864406779661017,4.0,22.0,59.0,37.0,54.0,0.8709677419354839,2.0,23.0,61.0,38.0,57.0,0.8769230769230769,2.0,28.0,66.0,38.0,60.0,0.9090909090909091,2.0,30.0,68.0,38.0,63.0,0.9130434782608695,2.0,32.0,70.0,38.0,66.0,0.9428571428571428,2.0,36.0,75.0,39.0,67.0,0.9436619718309859,2.0,36.0,76.0,40.0
2013/2014,Go Ahead Eagles,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,8.0,0.0,1.0,1.0,4.0,0.6666666666666666,7.0,1.0,3.0,2.0,4.0,0.4444444444444444,12.0,-2.0,3.0,5.0,5.0,0.4166666666666667,11.0,-2.0,6.0,8.0,8.0,0.6153846153846154,7.0,1.0,10.0,9.0,8.0,0.6153846153846154,10.0,-2.0,10.0,12.0,9.0,0.6,11.0,-2.0,10.0,12.0,9.0,0.6,15.0,-8.0,10.0,18.0,12.0,0.6666666666666666,11.0,-7.0,14.0,21.0,13.0,0.6842105263157895,11.0,-7.0,16.0,23.0,13.0,0.6842105263157895,13.0,-12.0,16.0,28.0,14.0,0.6363636363636364,14.0,-12.0,17.0,29.0,17.0,0.7083333333333334,12.0,-9.0,21.0,30.0,17.0,0.6296296296296297,13.0,-12.0,21.0,33.0,17.0,0.5666666666666667,13.0,-14.0,22.0,36.0,20.0,0.6060606060606061,11.0,-11.0,26.0,37.0,20.0,0.5555555555555556,12.0,-13.0,27.0,40.0,23.0,0.6216216216216216,10.0,-12.0,29.0,41.0,23.0,0.575,10.0,-14.0,29.0,43.0,23.0,0.5348837209302325,12.0,-15.0,29.0,44.0,24.0,0.5454545454545454,13.0,-15.0,30.0,45.0,25.0,0.5319148936170213,13.0,-15.0,32.0,47.0,28.0,0.5833333333333334,12.0,-14.0,34.0,48.0,28.0,0.5490196078431373,12.0,-15.0,34.0,49.0,28.0,0.5185185185185185,14.0,-16.0,36.0,52.0,28.0,0.49122807017543857,14.0,-17.0,38.0,55.0,31.0,0.5344827586206896,12.0,-16.0,39.0,55.0,31.0,0.5254237288135594,15.0,-18.0,39.0,57.0,34.0,0.5483870967741935,12.0,-17.0,41.0,58.0,34.0,0.5230769230769231,14.0,-22.0,41.0,63.0,37.0,0.5606060606060606,11.0,-21.0,43.0,64.0,37.0,0.5362318840579711,13.0,-23.0,43.0,66.0,38.0,0.5428571428571428,13.0,-23.0,45.0,68.0,38.0,0.5352112676056338,13.0,-24.0,45.0,69.0
